Count,Name,Position X,Position Y,Position Z,ALT,COD,MAT
1,Attribute Definition,420391.7900,4805703.6600,1606.5300,,,
1,Point,420391.6900,4805703.5600,1606.5300,,,
1,Attribute Definition,421049.0200,4806030.6100,1668.1800,,,
1,Attribute Definition,422736.1600,4807207.4500,1758.0200,,,
1,Attribute Definition,422736.1600,4807207.8500,1758.0200,,,
1,TCPOINT,420391.6600,4805704.6200,1606.2700,1606.270,,2493
1,Attribute Definition,422735.9600,4807207.6500,1758.0200,,,
1,Attribute Definition,421048.8200,4806030.4100,1668.1800,,,
1,Attribute Definition,421049.0200,4806030.2100,1668.1800,,,
1,Point,422736.0600,4807207.7500,1758.0200,,,
1,TCPOINT,422736.0600,4807207.7500,1758.0200,1758.020,,2494
1,Attribute Definition,422735.6400,4807205.7000,1758.2700,,,
1,Point,420392.5600,4805702.7000,1606.1200,,,
1,TCPOINT,420392.5600,4805702.7000,1606.1200,1606.120,,2499
1,Attribute Definition,420392.6600,4805702.4000,1606.1200,,,
1,Attribute Definition,420392.6600,4805702.8000,1606.1200,,,
1,Attribute Definition,422736.0000,4807205.1000,1758.5900,,,
1,Point,422735.9000,4807205.0000,1758.5900,,,
1,Attribute Definition,422735.8000,4807204.9000,1758.5900,,,
1,Attribute Definition,422736.0000,4807204.7000,1758.5900,,,
1,Attribute Definition,420392.4600,4805702.6000,1606.1200,,,
1,TCPOINT,422735.5400,4807206.0000,1758.2700,1758.270,,2497
1,Attribute Definition,421056.7200,4806033.6800,1668.0000,,,
1,Attribute Definition,422735.6400,4807206.1000,1758.2700,,,
1,Point,422735.5400,4807206.0000,1758.2700,,,
1,Point,421056.8200,4806033.7800,1668.0000,,,
1,TCPOINT,421056.8200,4806033.7800,1668.0000,1668.000,,2498
1,Attribute Definition,421056.9200,4806033.4800,1668.0000,,,
1,Attribute Definition,421056.9200,4806033.8800,1668.0000,,,
1,Point,420391.6600,4805704.6200,1606.2700,,,
1,TCPOINT,422738.0000,4807209.8400,1758.7000,1758.700,,2488
1,Attribute Definition,420391.3100,4805705.5900,1605.9500,,,
1,Attribute Definition,422738.1000,4807209.9400,1758.7000,,,
1,Point,422738.0000,4807209.8400,1758.7000,,,
1,Point,420391.4100,4805705.6900,1605.9500,,,
1,TCPOINT,420391.4100,4805705.6900,1605.9500,1605.950,,2489
1,Attribute Definition,420391.5100,4805705.3900,1605.9500,,,
1,Attribute Definition,420391.5100,4805705.7900,1605.9500,,,
1,Attribute Definition,422738.1000,4807209.5400,1758.7000,,,
1,Attribute Definition,421074.4100,4805998.6900,1672.4200,,,
1,Attribute Definition,421074.6100,4805998.4900,1672.4200,,,
1,Point,420391.3300,4805707.1200,1605.9900,,,
1,TCPOINT,420391.3300,4805707.1200,1605.9900,1605.990,,2486
1,TCPOINT,421074.5100,4805998.7900,1672.4200,1672.420,,2487
1,Attribute Definition,422737.9000,4807209.7400,1758.7000,,,
1,Attribute Definition,421074.6100,4805998.8900,1672.4200,,,
1,Point,421074.5100,4805998.7900,1672.4200,,,
1,Attribute Definition,421059.2500,4805993.7800,1668.0700,,,
1,Attribute Definition,421053.8100,4806009.1400,1667.9700,,,
1,Point,421053.7100,4806009.0400,1667.9700,,,
1,Attribute Definition,421053.6100,4806008.9400,1667.9700,,,
1,Attribute Definition,421053.8100,4806008.7400,1667.9700,,,
1,Attribute Definition,420391.7600,4805704.3200,1606.2700,,,
1,Attribute Definition,420391.7600,4805704.7200,1606.2700,,,
1,TCPOINT,421053.7100,4806009.0400,1667.9700,1667.970,,2492
1,Attribute Definition,420391.5600,4805704.5200,1606.2700,,,
1,TCPOINT,422737.2400,4807208.9400,1758.6200,1758.620,,2491
1,Point,421059.3500,4805993.8800,1668.0700,,,
1,TCPOINT,421059.3500,4805993.8800,1668.0700,1668.070,,2490
1,Attribute Definition,421059.4500,4805993.5800,1668.0700,,,
1,Attribute Definition,421059.4500,4805993.9800,1668.0700,,,
1,Attribute Definition,422737.3400,4807209.0400,1758.6200,,,
1,Point,422737.2400,4807208.9400,1758.6200,,,
1,Attribute Definition,422737.1400,4807208.8400,1758.6200,,,
1,Attribute Definition,422737.3400,4807208.6400,1758.6200,,,
1,Attribute Definition,420390.5100,4805697.0900,1605.4800,,,
1,Attribute Definition,420390.5100,4805697.4900,1605.4800,,,
1,TCPOINT,422735.2500,4807201.6800,1758.5500,1758.550,,2509
1,Attribute Definition,420390.3100,4805697.2900,1605.4800,,,
1,Attribute Definition,421031.5800,4805993.1800,1664.5900,,,
1,Attribute Definition,421031.7800,4805992.9800,1664.5900,,,
1,Point,420390.4100,4805697.3900,1605.4800,,,
1,TCPOINT,420390.4100,4805697.3900,1605.4800,1605.480,,2510
1,Point,422735.2500,4807201.6800,1758.5500,,,
1,Attribute Definition,421032.4600,4805994.3200,1665.7900,,,
1,Point,421032.3600,4805994.2200,1665.7900,,,
1,Attribute Definition,421032.2600,4805994.1200,1665.7900,,,
1,Attribute Definition,421032.4600,4805993.9200,1665.7900,,,
1,Attribute Definition,422735.3500,4807201.3800,1758.5500,,,
1,Attribute Definition,422735.3500,4807201.7800,1758.5500,,,
1,TCPOINT,421032.3600,4805994.2200,1665.7900,1665.790,,2508
1,Attribute Definition,422735.1500,4807201.5800,1758.5500,,,
1,Attribute Definition,421031.7800,4805993.3800,1664.5900,,,
1,TCPOINT,420389.8800,4805698.6200,1605.3000,1605.300,,2513
1,Attribute Definition,421032.9400,4805974.0400,1663.4500,,,
1,Attribute Definition,420389.9800,4805698.7200,1605.3000,,,
1,Point,420389.8800,4805698.6200,1605.3000,,,
1,Point,421033.0400,4805974.1400,1663.4500,,,
1,TCPOINT,421033.0400,4805974.1400,1663.4500,1663.450,,2514
1,Attribute Definition,421033.1400,4805973.8400,1663.4500,,,
1,Attribute Definition,421033.1400,4805974.2400,1663.4500,,,
1,Attribute Definition,420389.9800,4805698.3200,1605.3000,,,
1,Attribute Definition,422735.3800,4807201.3300,1758.8800,,,
1,Attribute Definition,422735.5800,4807201.1300,1758.8800,,,
1,Point,421031.6800,4805993.2800,1664.5900,,,
1,TCPOINT,421031.6800,4805993.2800,1664.5900,1664.590,,2511
1,TCPOINT,422735.4800,4807201.4300,1758.8800,1758.880,,2512
1,Attribute Definition,420389.7800,4805698.5200,1605.3000,,,
1,Attribute Definition,422735.5800,4807201.5300,1758.8800,,,
1,Point,422735.4800,4807201.4300,1758.8800,,,
1,TCPOINT,420392.1400,4805697.6300,1606.4900,1606.490,,2507
1,Attribute Definition,422735.9800,4807204.4600,1758.5600,,,
1,Attribute Definition,422736.1800,4807204.2600,1758.5600,,,
1,Point,420391.9500,4805700.8700,1606.3900,,,
1,TCPOINT,420391.9500,4805700.8700,1606.3900,1606.390,,2502
1,TCPOINT,422736.0800,4807204.5600,1758.5600,1758.560,,2503
1,Attribute Definition,420391.9600,4805699.3200,1606.4600,,,
1,Attribute Definition,422736.1800,4807204.6600,1758.5600,,,
1,Point,422736.0800,4807204.5600,1758.5600,,,
1,Attribute Definition,420392.0500,4805700.9700,1606.3900,,,
1,Attribute Definition,421029.0700,4806020.2200,1667.6700,,,
1,Attribute Definition,421029.0700,4806020.6200,1667.6700,,,
1,TCPOINT,422735.9000,4807205.0000,1758.5900,1758.590,,2500
1,Attribute Definition,421028.8700,4806020.4200,1667.6700,,,
1,Attribute Definition,420391.8500,4805700.7700,1606.3900,,,
1,Attribute Definition,420392.0500,4805700.5700,1606.3900,,,
1,Point,421028.9700,4806020.5200,1667.6700,,,
1,TCPOINT,421028.9700,4806020.5200,1667.6700,1667.670,,2501
1,Attribute Definition,420392.1600,4805699.1200,1606.4600,,,
1,Point,422734.8500,4807202.8800,1758.1700,,,
1,TCPOINT,422734.8500,4807202.8800,1758.1700,1758.170,,2506
1,Attribute Definition,422734.9500,4807202.5800,1758.1700,,,
1,Attribute Definition,422734.9500,4807202.9800,1758.1700,,,
1,Attribute Definition,420392.2400,4805697.7300,1606.4900,,,
1,Point,420392.1400,4805697.6300,1606.4900,,,
1,Attribute Definition,420392.0400,4805697.5300,1606.4900,,,
1,Attribute Definition,420392.2400,4805697.3300,1606.4900,,,
1,Attribute Definition,422734.7500,4807202.7800,1758.1700,,,
1,TCPOINT,420392.0600,4805699.4200,1606.4600,1606.460,,2504
1,Attribute Definition,421034.4000,4806003.3500,1666.3600,,,
1,Attribute Definition,420392.1600,4805699.5200,1606.4600,,,
1,Point,420392.0600,4805699.4200,1606.4600,,,
1,Point,421034.5000,4806003.4500,1666.3600,,,
1,TCPOINT,421034.5000,4806003.4500,1666.3600,1666.360,,2505
1,Attribute Definition,421034.6000,4806003.1500,1666.3600,,,
1,Attribute Definition,421034.6000,4806003.5500,1666.3600,,,
1,Attribute Definition,420392.8400,4805710.8800,1606.6800,,,
1,Attribute Definition,420394.7800,4805725.1400,1610.3200,,,
1,Point,420394.6800,4805725.0400,1610.3200,,,
1,Attribute Definition,420394.5800,4805724.9400,1610.3200,,,
1,Attribute Definition,420394.7800,4805724.7400,1610.3200,,,
1,Attribute Definition,422721.9500,4807184.0200,1755.5800,,,
1,Attribute Definition,422721.9500,4807184.4200,1755.5800,,,
1,TCPOINT,420394.6800,4805725.0400,1610.3200,1610.320,,2353
1,Attribute Definition,422721.7500,4807184.2200,1755.5800,,,
1,TCPOINT,421277.1400,4806140.9600,1753.1300,1753.130,,2352
1,Point,422724.2600,4807184.7000,1755.8100,,,
1,TCPOINT,422724.2600,4807184.7000,1755.8100,1755.810,,2351
1,Attribute Definition,422724.3600,4807184.4000,1755.8100,,,
1,Attribute Definition,422724.3600,4807184.8000,1755.8100,,,
1,Attribute Definition,421277.2400,4806141.0600,1753.1300,,,
1,Point,421277.1400,4806140.9600,1753.1300,,,
1,Attribute Definition,421277.0400,4806140.8600,1753.1300,,,
1,Attribute Definition,421277.2400,4806140.6600,1753.1300,,,
1,Point,422721.8500,4807184.3200,1755.5800,,,
1,Attribute Definition,422721.0800,4807185.7400,1755.4200,,,
1,Attribute Definition,422721.2800,4807185.5400,1755.4200,,,
1,Point,421264.2500,4806144.5800,1748.9700,,,
1,TCPOINT,421264.2500,4806144.5800,1748.9700,1748.970,,2356
1,TCPOINT,422721.1800,4807185.8400,1755.4200,1755.420,,2357
1,Attribute Definition,420392.8700,4805723.1300,1607.0900,,,
1,Attribute Definition,422721.2800,4807185.9400,1755.4200,,,
1,Point,422721.1800,4807185.8400,1755.4200,,,
1,Attribute Definition,421264.3500,4806144.6800,1748.9700,,,
1,Attribute Definition,420393.5300,4805724.3300,1607.1200,,,
1,Attribute Definition,420393.5300,4805724.7300,1607.1200,,,
1,TCPOINT,422721.8500,4807184.3200,1755.5800,1755.580,,2354
1,Attribute Definition,420393.3300,4805724.5300,1607.1200,,,
1,Attribute Definition,421264.1500,4806144.4800,1748.9700,,,
1,Attribute Definition,421264.3500,4806144.2800,1748.9700,,,
1,Point,420393.4300,4805724.6300,1607.1200,,,
1,TCPOINT,420393.4300,4805724.6300,1607.1200,1607.120,,2355
1,Attribute Definition,422724.1600,4807184.6000,1755.8100,,,
1,Attribute Definition,421276.2600,4806130.6600,1753.8400,,,
1,Attribute Definition,421276.2600,4806131.0600,1753.8400,,,
1,TCPOINT,422727.3900,4807186.3700,1756.5200,1756.520,,2345
1,Attribute Definition,421276.0600,4806130.8600,1753.8400,,,
1,Attribute Definition,420395.0100,4805723.0700,1608.4600,,,
1,Attribute Definition,420395.2100,4805722.8700,1608.4600,,,
1,Point,421276.1600,4806130.9600,1753.8400,,,
1,TCPOINT,421276.1600,4806130.9600,1753.8400,1753.840,,2346
1,Point,422727.3900,4807186.3700,1756.5200,,,
1,Attribute Definition,420395.4600,4805722.1700,1608.8000,,,
1,Point,420395.3600,4805722.0700,1608.8000,,,
1,Attribute Definition,420395.2600,4805721.9700,1608.8000,,,
1,Attribute Definition,420395.4600,4805721.7700,1608.8000,,,
1,Attribute Definition,422727.4900,4807186.0700,1756.5200,,,
1,Attribute Definition,422727.4900,4807186.4700,1756.5200,,,
1,TCPOINT,420395.3600,4805722.0700,1608.8000,1608.800,,2344
1,Attribute Definition,422727.2900,4807186.2700,1756.5200,,,
1,Attribute Definition,420395.2100,4805723.2700,1608.4600,,,
1,TCPOINT,421275.1700,4806132.5700,1752.5900,1752.590,,2349
1,Attribute Definition,420394.7200,4805724.0600,1608.1500,,,
1,Attribute Definition,421275.2700,4806132.6700,1752.5900,,,
1,Point,421275.1700,4806132.5700,1752.5900,,,
1,Point,420394.8200,4805724.1600,1608.1500,,,
1,TCPOINT,420394.8200,4805724.1600,1608.1500,1608.150,,2350
1,Attribute Definition,420394.9200,4805723.8600,1608.1500,,,
1,Attribute Definition,420394.9200,4805724.2600,1608.1500,,,
1,Attribute Definition,421275.2700,4806132.2700,1752.5900,,,
1,Attribute Definition,422726.7400,4807185.3500,1756.3600,,,
1,Attribute Definition,422726.9400,4807185.1500,1756.3600,,,
1,Point,420395.1100,4805723.1700,1608.4600,,,
1,TCPOINT,420395.1100,4805723.1700,1608.4600,1608.460,,2347
1,TCPOINT,422726.8400,4807185.4500,1756.3600,1756.360,,2348
1,Attribute Definition,421275.0700,4806132.4700,1752.5900,,,
1,Attribute Definition,422726.9400,4807185.5500,1756.3600,,,
1,Point,422726.8400,4807185.4500,1756.3600,,,
1,Point,421255.2800,4806098.2800,1747.4600,,,
1,TCPOINT,421255.2800,4806098.2800,1747.4600,1747.460,,2367
1,Attribute Definition,421255.3800,4806097.9800,1747.4600,,,
1,Attribute Definition,421255.3800,4806098.3800,1747.4600,,,
1,Attribute Definition,420394.2800,4805719.2000,1606.6500,,,
1,Point,420394.1800,4805719.1000,1606.6500,,,
1,Attribute Definition,420394.0800,4805719.0000,1606.6500,,,
1,Attribute Definition,420394.2800,4805718.8000,1606.6500,,,
1,Attribute Definition,421255.1800,4806098.1800,1747.4600,,,
1,TCPOINT,420393.6100,4805720.2000,1607.3200,1607.320,,2365
1,Attribute Definition,422722.1800,4807189.9200,1755.5800,,,
1,Attribute Definition,420393.7100,4805720.3000,1607.3200,,,
1,Point,420393.6100,4805720.2000,1607.3200,,,
1,Point,422722.2800,4807190.0200,1755.5800,,,
1,TCPOINT,422722.2800,4807190.0200,1755.5800,1755.580,,2366
1,Attribute Definition,422722.3800,4807189.7200,1755.5800,,,
1,Attribute Definition,422722.3800,4807190.1200,1755.5800,,,
1,TCPOINT,420394.1800,4805719.1000,1606.6500,1606.650,,2368
1,Attribute Definition,420394.4300,4805717.7100,1605.9400,,,
1,Attribute Definition,420394.4300,4805718.1100,1605.9400,,,
1,TCPOINT,421244.6500,4806106.6600,1741.6900,1741.690,,2370
1,Attribute Definition,420394.2300,4805717.9100,1605.9400,,,
1,Attribute Definition,422721.4000,4807191.9800,1755.1000,,,
1,Attribute Definition,422721.6000,4807191.7800,1755.1000,,,
1,Point,420394.3300,4805718.0100,1605.9400,,,
1,TCPOINT,420394.3300,4805718.0100,1605.9400,1605.940,,2371
1,Point,421244.6500,4806106.6600,1741.6900,,,
1,Attribute Definition,422721.4200,4807190.0700,1755.0700,,,
1,Point,422721.3200,4807189.9700,1755.0700,,,
1,Attribute Definition,422721.2200,4807189.8700,1755.0700,,,
1,Attribute Definition,422721.4200,4807189.6700,1755.0700,,,
1,Attribute Definition,421244.7500,4806106.3600,1741.6900,,,
1,Attribute Definition,421244.7500,4806106.7600,1741.6900,,,
1,TCPOINT,422721.3200,4807189.9700,1755.0700,1755.070,,2369
1,Attribute Definition,421244.5500,4806106.5600,1741.6900,,,
1,Attribute Definition,420393.7100,4805719.9000,1607.3200,,,
1,Attribute Definition,422722.2700,4807186.8000,1755.7400,,,
1,Point,422722.1700,4807186.7000,1755.7400,,,
1,Attribute Definition,422722.0700,4807186.6000,1755.7400,,,
1,Attribute Definition,422722.2700,4807186.4000,1755.7400,,,
1,Attribute Definition,421253.0000,4806133.3700,1743.1100,,,
1,Attribute Definition,421253.0000,4806133.7700,1743.1100,,,
1,TCPOINT,422722.1700,4807186.7000,1755.7400,1755.740,,2360
1,Attribute Definition,421252.8000,4806133.5700,1743.1100,,,
1,TCPOINT,421254.8000,4806134.9900,1744.0300,1744.030,,2359
1,Point,420392.9700,4805723.2300,1607.0900,,,
1,TCPOINT,420392.9700,4805723.2300,1607.0900,1607.090,,2358
1,Attribute Definition,420393.0700,4805722.9300,1607.0900,,,
1,Attribute Definition,420393.0700,4805723.3300,1607.0900,,,
1,Attribute Definition,421254.9000,4806135.0900,1744.0300,,,
1,Point,421254.8000,4806134.9900,1744.0300,,,
1,Attribute Definition,421254.7000,4806134.8900,1744.0300,,,
1,Attribute Definition,421254.9000,4806134.6900,1744.0300,,,
1,Point,421252.9000,4806133.6700,1743.1100,,,
1,Attribute Definition,421273.0100,4806112.2700,1754.5300,,,
1,Attribute Definition,421273.2100,4806112.0700,1754.5300,,,
1,Point,422724.4300,4807189.2800,1755.9100,,,
1,TCPOINT,422724.4300,4807189.2800,1755.9100,1755.910,,2363
1,TCPOINT,421273.1100,4806112.3700,1754.5300,1754.530,,2364
1,Attribute Definition,420393.5100,4805720.1000,1607.3200,,,
1,Attribute Definition,421273.2100,4806112.4700,1754.5300,,,
1,Point,421273.1100,4806112.3700,1754.5300,,,
1,Attribute Definition,422724.5300,4807189.3800,1755.9100,,,
1,Attribute Definition,420393.7600,4805722.1000,1606.4400,,,
1,Attribute Definition,420393.7600,4805722.5000,1606.4400,,,
1,TCPOINT,421252.9000,4806133.6700,1743.1100,1743.110,,2361
1,Attribute Definition,420393.5600,4805722.3000,1606.4400,,,
1,Attribute Definition,422724.3300,4807189.1800,1755.9100,,,
1,Attribute Definition,422724.5300,4807188.9800,1755.9100,,,
1,Point,420393.6600,4805722.4000,1606.4400,,,
1,TCPOINT,420393.6600,4805722.4000,1606.4400,1606.440,,2362
1,TCPOINT,421277.9300,4806133.3400,1756.2200,1756.220,,2343
1,TCPOINT,422726.5800,4807193.8900,1756.1100,1756.110,,2324
1,Attribute Definition,420409.9400,4805711.5000,1613.3700,,,
1,Attribute Definition,422726.6800,4807193.9900,1756.1100,,,
1,Point,422726.5800,4807193.8900,1756.1100,,,
1,Point,420410.0400,4805711.6000,1613.3700,,,
1,TCPOINT,420410.0400,4805711.6000,1613.3700,1613.370,,2325
1,Attribute Definition,420410.1400,4805711.3000,1613.3700,,,
1,Attribute Definition,420410.1400,4805711.7000,1613.3700,,,
1,Attribute Definition,422726.6800,4807193.5900,1756.1100,,,
1,Attribute Definition,420410.0100,4805709.7300,1613.4100,,,
1,Attribute Definition,420410.2100,4805709.5300,1613.4100,,,
1,Point,422726.8100,4807196.6000,1756.0800,,,
1,TCPOINT,422726.8100,4807196.6000,1756.0800,1756.080,,2322
1,TCPOINT,420410.1100,4805709.8300,1613.4100,1613.410,,2323
1,Attribute Definition,422726.4800,4807193.7900,1756.1100,,,
1,Attribute Definition,420410.2100,4805709.9300,1613.4100,,,
1,Point,420410.1100,4805709.8300,1613.4100,,,
1,Attribute Definition,422725.0600,4807193.0800,1756.0200,,,
1,Attribute Definition,422725.8800,4807192.5600,1756.3200,,,
1,Point,422725.7800,4807192.4600,1756.3200,,,
1,Attribute Definition,422725.6800,4807192.3600,1756.3200,,,
1,Attribute Definition,422725.8800,4807192.1600,1756.3200,,,
1,Attribute Definition,420409.4400,4805714.6100,1613.1500,,,
1,Attribute Definition,420409.4400,4805715.0100,1613.1500,,,
1,TCPOINT,422725.7800,4807192.4600,1756.3200,1756.320,,2328
1,Attribute Definition,420409.2400,4805714.8100,1613.1500,,,
1,TCPOINT,420409.6900,4805712.8300,1613.2100,1613.210,,2327
1,Point,422725.1600,4807193.1800,1756.0200,,,
1,TCPOINT,422725.1600,4807193.1800,1756.0200,1756.020,,2326
1,Attribute Definition,422725.2600,4807192.8800,1756.0200,,,
1,Attribute Definition,422725.2600,4807193.2800,1756.0200,,,
1,Attribute Definition,420409.7900,4805712.9300,1613.2100,,,
1,Point,420409.6900,4805712.8300,1613.2100,,,
1,Attribute Definition,420409.5900,4805712.7300,1613.2100,,,
1,Attribute Definition,420409.7900,4805712.5300,1613.2100,,,
1,Attribute Definition,422726.9100,4807196.7000,1756.0800,,,
1,Point,420410.4300,4805705.0800,1613.7700,,,
1,TCPOINT,420410.4300,4805705.0800,1613.7700,1613.770,,2317
1,Attribute Definition,420410.5300,4805704.7800,1613.7700,,,
1,Attribute Definition,420410.5300,4805705.1800,1613.7700,,,
1,Attribute Definition,422727.6800,4807198.4600,1756.2900,,,
1,Point,422727.5800,4807198.3600,1756.2900,,,
1,Attribute Definition,422727.4800,4807198.2600,1756.2900,,,
1,Attribute Definition,422727.6800,4807198.0600,1756.2900,,,
1,Attribute Definition,420410.3300,4805704.9800,1613.7700,,,
1,TCPOINT,420410.3800,4805703.6300,1613.9100,1613.910,,2315
1,Attribute Definition,422728.3700,4807199.5100,1756.3600,,,
1,Attribute Definition,420410.4800,4805703.7300,1613.9100,,,
1,Point,420410.3800,4805703.6300,1613.9100,,,
1,Point,422728.4700,4807199.6100,1756.3600,,,
1,TCPOINT,422728.4700,4807199.6100,1756.3600,1756.360,,2316
1,Attribute Definition,422728.5700,4807199.3100,1756.3600,,,
1,Attribute Definition,422728.5700,4807199.7100,1756.3600,,,
1,TCPOINT,422727.5800,4807198.3600,1756.2900,1756.290,,2318
1,Attribute Definition,420410.4200,4805708.1100,1613.6700,,,
1,Attribute Definition,420410.4200,4805708.5100,1613.6700,,,
1,TCPOINT,422728.2500,4807197.3000,1756.3500,1756.350,,2320
1,Attribute Definition,420410.2200,4805708.3100,1613.6700,,,
1,Attribute Definition,422726.7100,4807196.5000,1756.0800,,,
1,Attribute Definition,422726.9100,4807196.3000,1756.0800,,,
1,Point,420410.3200,4805708.4100,1613.6700,,,
1,TCPOINT,420410.3200,4805708.4100,1613.6700,1613.670,,2321
1,Point,422728.2500,4807197.3000,1756.3500,,,
1,Attribute Definition,420410.1300,4805706.8800,1613.6500,,,
